FIPS,Year,TotalSales,AssdTotalValue_mean,AssdTotalValue_median,sales_ratio_mean,sales_ratio_median,sales_ratio_non_nulls_count,freq_valid_sales_ratio
08089,2018,277,5663.101083032491,4509.0,0.07299704495918072,0.07199875864209238,277,1.0
08089,2017,262,6092.064885496183,4704.5,0.07687523733180994,0.07200046437223065,262,1.0
08089,2016,215,6118.274418604651,4897.0,,,,
08089,2015,518,6200.69111969112,4843.0,0.07942639156652911,0.07960006362807717,518,1.0
08089,2014,233,6313.030042918455,4840.0,,,,
08087,2022,364,17291.978021978022,14495.0,0.07276172468060527,0.0695018363152955,364,1.0
08087,2021,620,16991.532258064515,16005.0,0.0975310641465804,0.07149890535844498,620,1.0
08087,2020,585,16927.760683760684,13710.0,0.10510626958973558,0.07150427738663033,585,1.0
08087,2019,570,13694.842105263158,12705.0,0.13047757571884291,0.07150505486020381,570,1.0
08087,2018,583,10769.056603773584,9190.0,,,,
08087,2017,934,12080.749464668093,9995.0,0.08847259999862646,0.071994921644259,934,1.0
08087,2016,486,10431.872427983539,9260.0,0.09688624771246873,0.07960761689800928,486,1.0
08087,2015,504,11758.551587301587,10285.0,0.09371422461508615,0.07960229771558976,504,1.0
08087,2014,436,10407.752293577982,9265.0,0.0929017627843135,0.07959495148733581,436,1.0
08087,2013,404,11255.247524752474,9550.0,0.08859266344926466,0.0795938910829886,404,1.0
08085,2023,700,30806.542857142857,27180.0,0.07156432191509039,0.06950131839660684,700,1.0
08085,2022,1091,20510.43996333639,17900.0,0.0915154273433898,0.06950388557269963,1091,1.0
08085,2021,1249,20685.212169735787,18160.0,0.10673216368185058,0.07150259067357513,1249,1.0
08085,2020,1108,17684.807761732853,15555.0,0.10457869252071353,0.07149805510574198,1108,1.0
08085,2019,1010,17231.059405940596,15265.0,0.10496164198986388,0.07149729149292203,1010,1.0
08085,2018,1048,14831.364503816794,12640.0,0.10912367387436574,0.07199970921570334,1048,1.0
08085,2017,1013,15005.399802566633,13050.0,0.11095888647128611,0.07200090709804217,1013,1.0
08085,2016,888,14892.218468468469,13200.0,,,,
08085,2015,1440,14921.875,13010.0,0.10152820073637772,0.0796106287818995,1440,1.0
08085,2014,672,13518.764880952382,11780.0,,,,
08083,2022,237,21894.881856540083,15797.0,0.10090672890413406,0.07960045432886097,237,1.0
08083,2021,540,22356.616666666665,15999.5,0.10141944149958129,0.07960032366753499,540,1.0
08083,2020,511,21597.04892367906,15102.0,0.10513129203877734,0.0796003637628501,511,1.0
08083,2019,479,22562.624217119,15699.0,0.10639516047694628,0.07960047143014609,479,1.0
08083,2018,520,14632.288461538461,12130.0,0.07835112615190816,0.07200414606907957,520,1.0
08083,2017,393,14252.468193384224,12030.0,0.1010974573081639,0.0830869636501145,393,1.0
08083,2016,402,13797.213930348258,11755.0,0.09743114175082734,0.07960386853152251,402,1.0
08083,2015,405,196450.93827160494,169450.0,1.0,1.0,405,1.0
08083,2014,322,14061.335403726707,11300.0,,,,
08081,2022,334,12282.688622754491,11320.0,0.06968132301325893,0.06950123704606981,334,1.0
08081,2021,361,14015.73407202216,12390.0,0.07270790191597432,0.07150183497661072,361,1.0
08081,2020,316,12347.879746835442,11380.0,0.07346156522974691,0.07150358604458029,316,1.0
08081,2019,271,11730.036900369003,10910.0,0.07338723826438256,0.07150303912504671,271,1.0
08081,2018,296,11132.297297297297,10820.0,0.07754572288869621,0.07199601649165824,296,1.0
08081,2017,292,11853.664383561643,10505.0,0.07597492545788984,0.07199519305328586,292,1.0
08081,2016,217,14340.967741935483,11180.0,0.08206622194864112,0.07960959936620415,217,1.0
08081,2015,167,10904.850299401198,10010.0,0.08839989747343577,0.07960877330373592,167,1.0
08081,2013,157,13226.496815286624,11970.0,0.08504280494338577,0.0796117235411415,157,1.0
08079,2022,44,14758.545454545454,13086.0,0.06951179572910035,0.06950085619677895,44,1.0
08079,2021,61,21082.72131147541,17140.0,0.08714359354896775,0.07150064243548185,61,1.0
08079,2020,49,19333.326530612245,15940.0,0.07718878077609058,0.07150051465341407,49,1.0
08079,2019,33,18880.575757575756,16608.0,0.08535472675086359,0.07149962269328394,33,1.0
08079,2018,40,32330.725,14692.0,0.11099063128335111,0.07200063770640437,40,1.0
08079,2017,55,16673.836363636365,12998.0,0.11560651590008231,0.07200068574849011,55,1.0
08079,2016,40,16905.575,16087.5,,,,
08079,2015,37,15682.351351351352,14262.0,0.09667220365155772,0.07959976875987158,37,1.0
08079,2014,50,20082.16,14480.0,0.09306461816831196,0.07960105729051001,50,1.0
08079,2012,24,159450.79166666666,169348.0,,,,
08077,2022,3655,19180.279069767443,17060.0,0.08063613386041427,0.06950446983600735,3655,1.0
08077,2021,4662,19696.49292149292,17275.0,0.09161997172413731,0.07150649608251512,4623,0.9916344916344917
08077,2020,4726,17135.696148963183,15155.0,0.09745006180133976,0.07150946764721502,4726,1.0
08077,2019,4576,17398.44187062937,15000.0,0.09185089833828874,0.07150832183399214,4576,1.0
08077,2018,4604,14762.912684622068,13165.0,,,,
08077,2017,8720,15151.279816513761,13230.0,0.08449554307244604,0.07199890807343207,8720,1.0
08077,2016,3701,15413.16941367198,13430.0,,,,
08077,2015,6668,15753.137372525494,13585.0,0.08895665715416949,0.0795959595959596,6668,1.0
08077,2014,2986,14179.025452109847,12210.0,,,,
08075,2022,463,13445.24838012959,10800.0,0.075980109932919,0.06950386549575921,463,1.0
08075,2021,400,13570.975,10900.0,0.0749588092190289,0.07150068886549271,400,1.0
08075,2020,371,27137.735849056604,19600.0,0.15451802503554438,0.14301101005265676,371,1.0
08075,2019,389,22610.231362467865,20100.0,0.1580813387972539,0.14300922640170333,389,1.0
08075,2018,383,9676.057441253264,8450.0,0.0805372979391235,0.07200354478989734,383,1.0
08075,2017,392,46013.59693877551,40095.0,0.3501528741071219,0.3500131208120439,392,1.0
08075,2015,369,40369.94579945799,35210.0,0.3499649513477768,0.35000490340296164,369,1.0
08075,2014,174,36017.011494252874,32450.0,,,,
08075,2013,604,38576.65562913907,35505.0,0.3470724878390632,0.35001347043859266,604,1.0
08073,2022,98,9648.010204081633,9311.0,0.08111870928580049,0.06950019726605344,98,1.0
08073,2021,107,14946.672897196262,9695.0,0.08828085972452154,0.07150124232629926,107,1.0
08073,2020,105,9358.371428571429,7158.0,0.09623575144476887,0.07150142586540663,105,1.0
08073,2019,98,9229.734693877552,6903.5,0.0928274302039993,0.07150036755188302,98,1.0
08073,2018,107,8183.4953271028035,5550.0,0.10576355603177451,0.07200145825738243,107,1.0
08073,2017,99,8616.141414141413,5613.0,0.10297620929558801,0.07200156372165754,99,1.0
08073,2016,79,7304.848101265823,4183.0,0.10790183898151261,0.07960229501765398,79,1.0
08073,2015,102,8760.901960784313,5238.5,0.10435839216857876,0.0796005593516302,102,1.0
08071,2022,321,10693.707165109034,8430.0,0.08204264299475346,0.0695150209358104,321,1.0
08071,2021,322,10482.018633540372,8105.0,0.07773837599487994,0.0715089344780743,322,1.0
08071,2020,334,10278.323353293414,8040.0,0.09027150407300553,0.07153235201880015,334,1.0
08071,2019,276,10034.202898550724,8100.0,0.0949204078078945,0.07151865768014773,276,1.0
08071,2018,315,8859.42857142857,7170.0,0.09456125935455015,0.0720198531836246,315,1.0
08071,2017,225,9881.333333333334,7920.0,0.08792817268261112,0.07203295754495892,225,1.0
08071,2015,234,8670.410256410256,7427.0,0.1020784612925843,0.07960032816702042,234,1.0
08071,2013,196,9443.0,7908.5,0.09355246888822841,0.07959980591586294,196,1.0
08069,2022,7745,29868.52459651388,25944.0,0.06994427137978758,0.0695004257734885,7745,1.0
08069,2021,10005,31771.929935032484,26463.0,0.09565038369529191,0.07150058072009291,9968,0.9963018490754623
08069,2020,9040,28919.133296460175,25321.5,0.10204869998674279,0.07150070126227209,9040,1.0
08069,2019,8091,29408.415029044616,25683.0,0.09464090248989818,0.07150065530799475,8091,1.0
08069,2018,8390,25512.913110846246,21845.0,0.10010176999572276,0.072,8390,1.0
08069,2017,8726,25970.02842081137,21514.0,0.10481353327059671,0.072,8726,1.0
08069,2016,8462,22718.119948002837,18825.5,,,,
08069,2015,16864,21098.26316413662,18820.0,0.09303557688641975,0.07959901148967671,16864,1.0
08069,2014,8225,18226.248024316108,15640.0,,,,
08067,2023,909,43596.54565456546,33210.0,0.06882579038002244,0.06765017523840573,909,1.0
08067,2022,1316,49639.186930091186,36235.0,0.07133658368392101,0.06950022400157288,1316,1.0
08067,2021,1720,35073.645348837206,28410.0,0.11702897816420564,0.07150195932891629,1720,1.0
08067,2020,1728,33281.64351851852,27850.0,0.09557910834627296,0.07150157369597844,1728,1.0
08067,2019,1363,30499.20763022744,25790.0,0.09316657051254366,0.07150113685840066,1363,1.0
08067,2018,1449,27641.152518978604,24280.0,,,,
08067,2017,2685,27932.80819366853,23250.0,0.09391238405613776,0.07200029105726552,2685,1.0
